strategy,rep,max_lc_unfusions,max_p_unfusions,qubits,depth,pt,pcnot,initial_gate_count,initial_2Q_count,initial_T_count,final_gate_count,final_2Q_count,final_T_count,optimisation_time,2Q_reduction,gate_reduction
cFlow,1,5.0,5.0,10,1000,0.11,0.3,1000,290,113,532,241,77,49.80054150009528,16.896551724137932,46.8
full_reduce,1,,,10,1000,0.12,0.3,1000,305,102,577,394,68,0.1086642087902873,-29.18032786885246,42.3
gFlow,1,,,10,1000,0.12,0.3,1000,305,102,603,273,68,0.2196224580984562,10.491803278688524,39.7
ZX-heur,1,,,10,1000,0.12,0.3,1000,305,102,609,305,68,25.888307833811268,0.0,39.1
cFlow,1,0.0,0.0,10,1000,0.12,0.3,1000,305,102,585,276,68,0.8262959579005837,9.508196721311476,41.5
cFlow,1,1.0,1.0,10,1000,0.12,0.3,1000,305,102,577,274,68,11.510151874972507,10.163934426229508,42.3
cFlow,1,2.0,2.0,10,1000,0.12,0.3,1000,305,102,576,260,68,31.351749832974747,14.754098360655737,42.4
cFlow,1,3.0,3.0,10,1000,0.12,0.3,1000,305,102,569,259,68,51.00533204106614,15.081967213114755,43.1
cFlow,1,4.0,4.0,10,1000,0.12,0.3,1000,305,102,569,259,68,62.77794187492691,15.081967213114755,43.1
cFlow,1,5.0,5.0,10,1000,0.12,0.3,1000,305,102,569,259,68,70.23224237491377,15.081967213114755,43.1
full_reduce,1,,,10,1000,0.13,0.3,1000,292,120,580,395,80,0.1105536660179495,-35.273972602739725,42.0
gFlow,1,,,10,1000,0.13,0.3,1000,292,120,580,269,80,0.1976815001107752,7.876712328767123,42.0
ZX-heur,1,,,10,1000,0.13,0.3,1000,292,120,591,292,80,27.374860958894715,0.0,40.9
cFlow,1,0.0,0.0,10,1000,0.13,0.3,1000,292,120,564,263,80,0.749282208038494,9.931506849315069,43.6
cFlow,1,1.0,1.0,10,1000,0.13,0.3,1000,292,120,569,262,80,10.349981874926016,10.273972602739725,43.1
cFlow,1,2.0,2.0,10,1000,0.13,0.3,1000,292,120,562,260,80,30.258018624968827,10.95890410958904,43.8
cFlow,1,3.0,3.0,10,1000,0.13,0.3,1000,292,120,561,258,80,57.217373416991904,11.643835616438356,43.9
cFlow,1,4.0,4.0,10,1000,0.13,0.3,1000,292,120,561,258,80,79.35832058312371,11.643835616438356,43.9
cFlow,1,5.0,5.0,10,1000,0.13,0.3,1000,292,120,559,258,80,91.1736494579818,11.643835616438356,44.1
full_reduce,1,,,10,1000,0.14,0.3,1000,322,142,678,465,96,0.1111986669711768,-44.409937888198755,32.2
gFlow,1,,,10,1000,0.14,0.3,1000,322,142,606,286,96,0.1970332919154316,11.180124223602485,39.4
ZX-heur,1,,,10,1000,0.14,0.3,1000,322,142,635,318,96,23.649005792103708,1.2422360248447204,36.5
cFlow,1,0.0,0.0,10,1000,0.14,0.3,1000,322,142,594,286,96,0.7463597918394953,11.180124223602485,40.6
cFlow,1,1.0,1.0,10,1000,0.14,0.3,1000,322,142,613,284,96,11.377707249950618,11.801242236024844,38.7
cFlow,1,2.0,2.0,10,1000,0.14,0.3,1000,322,142,602,274,96,32.7124322920572,14.906832298136646,39.8
cFlow,1,3.0,3.0,10,1000,0.14,0.3,1000,322,142,593,267,96,62.57387425005436,17.080745341614907,40.7
cFlow,1,4.0,4.0,10,1000,0.14,0.3,1000,322,142,593,267,96,76.98516999999993,17.080745341614907,40.7
cFlow,1,5.0,5.0,10,1000,0.14,0.3,1000,322,142,591,267,96,84.68831366696395,17.080745341614907,40.9
full_reduce,1,,,10,1000,0.15,0.3,1000,293,137,675,460,95,0.1170438330154866,-56.996587030716725,32.5
gFlow,1,,,10,1000,0.15,0.3,1000,293,137,605,265,95,0.2117813751101493,9.556313993174061,39.5
ZX-heur,1,,,10,1000,0.15,0.3,1000,293,137,624,296,95,28.10188433295116,-1.023890784982935,37.6
cFlow,1,0.0,0.0,10,1000,0.15,0.3,1000,293,137,594,266,95,0.7170444170478731,9.215017064846416,40.6
cFlow,1,1.0,1.0,10,1000,0.15,0.3,1000,293,137,583,260,95,8.211949749849737,11.262798634812286,41.7
cFlow,1,2.0,2.0,10,1000,0.15,0.3,1000,293,137,580,255,95,16.382104583084583,12.969283276450511,42.0
cFlow,1,3.0,3.0,10,1000,0.15,0.3,1000,293,137,580,257,95,21.956249291077256,12.286689419795222,42.0
cFlow,1,4.0,4.0,10,1000,0.15,0.3,1000,293,137,580,257,95,23.20841741701588,12.286689419795222,42.0
cFlow,1,5.0,5.0,10,1000,0.15,0.3,1000,293,137,580,257,95,23.57469275011681,12.286689419795222,42.0
cFlow,1,2.0,2.0,10,100,0.1,0.3,100,32,11,73,33,11,1.6130032502114773,-3.125,27.0
cFlow,1,2.0,2.0,10,200,0.1,0.3,200,59,18,118,51,12,4.372567417100072,13.559322033898304,41.0
cFlow,1,2.0,2.0,10,300,0.1,0.3,300,102,22,184,93,16,9.885731665883212,8.823529411764707,38.666666666666664
cFlow,1,2.0,2.0,10,400,0.1,0.3,400,133,31,265,128,25,17.549029165878892,3.7593984962406015,33.75
cFlow,1,2.0,2.0,10,500,0.1,0.3,500,158,53,291,137,39,15.251606083940716,13.291139240506329,41.8
cFlow,1,2.0,2.0,10,600,0.1,0.3,600,177,62,338,163,46,17.786664417013526,7.909604519774011,43.666666666666664
cFlow,1,2.0,2.0,10,700,0.1,0.3,700,185,75,386,170,57,14.743802167009562,8.108108108108109,44.857142857142854
cFlow,1,2.0,2.0,10,800,0.1,0.3,800,220,83,414,196,53,20.71035079099238,10.909090909090908,48.25
cFlow,1,2.0,2.0,10,900,0.1,0.3,900,289,85,526,250,65,29.90216700010933,13.494809688581315,41.55555555555556
cFlow,1,2.0,2.0,10,1000,0.1,0.3,1000,281,119,520,226,81,27.33198308385909,19.572953736654803,48.0
cFlow,1,2.0,2.0,10,1100,0.1,0.3,1100,326,109,622,280,65,28.015317833982408,14.110429447852761,43.45454545454545
cFlow,1,2.0,2.0,10,1200,0.1,0.3,1200,352,109,631,288,73,31.719875375041735,18.181818181818183,47.416666666666664
cFlow,1,2.0,2.0,10,1300,0.1,0.3,1300,423,119,740,349,91,46.00310437520966,17.494089834515368,43.07692307692308
cFlow,1,2.0,2.0,10,1400,0.1,0.3,1400,425,152,759,340,104,38.28217929205857,20.0,45.785714285714285
cFlow,1,2.0,2.0,10,1500,0.1,0.3,1500,452,139,759,364,77,54.842342666815966,19.469026548672566,49.4
cFlow,1,2.0,2.0,10,1600,0.1,0.3,1600,479,154,895,416,108,47.90535291703418,13.152400835073069,44.0625
cFlow,1,2.0,2.0,10,1700,0.1,0.3,1700,526,177,962,449,133,58.64363349997439,14.638783269961976,43.411764705882355
cFlow,1,2.0,2.0,10,1800,0.1,0.3,1800,512,185,899,424,115,47.91279437486082,17.1875,50.05555555555556
cFlow,1,2.0,2.0,10,1900,0.1,0.3,1900,556,187,992,454,141,58.06804229086265,18.345323741007196,47.78947368421053
cFlow,1,2.0,2.0,10,2000,0.1,0.3,2000,600,191,1103,504,127,56.44164124992676,16.0,44.85
full_reduce,2,,,10,1000,0.0,0.3,1000,323,0,122,84,0,0.053860459011048,73.9938080495356,87.8
gFlow,2,,,10,1000,0.0,0.3,1000,323,0,535,288,0,0.2573182079941034,10.8359133126935,46.5
ZX-heur,2,,,10,1000,0.0,0.3,1000,323,0,534,300,0,41.29699987499043,7.120743034055727,46.6
cFlow,2,0.0,0.0,10,1000,0.0,0.3,1000,323,0,557,296,0,1.1586790001019835,8.359133126934985,44.3
cFlow,2,1.0,1.0,10,1000,0.0,0.3,1000,323,0,540,283,0,13.96470354218036,12.38390092879257,46.0
cFlow,2,2.0,2.0,10,1000,0.0,0.3,1000,323,0,518,272,0,32.622225458035246,15.789473684210526,48.2
cFlow,2,3.0,3.0,10,1000,0.0,0.3,1000,323,0,517,271,0,50.023241417016834,16.09907120743034,48.3
cFlow,2,4.0,4.0,10,1000,0.0,0.3,1000,323,0,517,271,0,56.01337579195388,16.09907120743034,48.3
cFlow,2,5.0,5.0,10,1000,0.0,0.3,1000,323,0,517,271,0,55.88288145791739,16.09907120743034,48.3
full_reduce,2,,,10,1000,0.01,0.3,1000,319,8,188,119,8,0.0614873329177498,62.69592476489028,81.2
gFlow,2,,,10,1000,0.01,0.3,1000,319,8,550,293,8,0.2693709169980138,8.150470219435737,45.0
ZX-heur,2,,,10,1000,0.01,0.3,1000,319,8,534,301,8,36.831267833011225,5.6426332288401255,46.6
cFlow,2,0.0,0.0,10,1000,0.01,0.3,1000,319,8,535,293,8,1.2474661248270422,8.150470219435737,46.5
cFlow,2,1.0,1.0,10,1000,0.01,0.3,1000,319,8,521,286,8,16.952234958065674,10.344827586206897,47.9
cFlow,2,2.0,2.0,10,1000,0.01,0.3,1000,319,8,514,273,8,36.05305770901032,14.420062695924765,48.6
cFlow,2,3.0,3.0,10,1000,0.01,0.3,1000,319,8,522,270,8,63.693267750088125,15.360501567398119,47.8
cFlow,2,4.0,4.0,10,1000,0.01,0.3,1000,319,8,520,272,8,80.26886724983342,14.733542319749215,48.0
cFlow,2,5.0,5.0,10,1000,0.01,0.3,1000,319,8,520,272,8,84.6339273750782,14.733542319749215,48.0
full_reduce,2,,,10,1000,0.02,0.3,1000,309,22,261,167,22,0.0753706670366227,45.954692556634306,73.9
gFlow,2,,,10,1000,0.02,0.3,1000,309,22,509,264,22,0.2375819999724626,14.563106796116505,49.1
ZX-heur,2,,,10,1000,0.02,0.3,1000,309,22,514,274,22,31.90436291694641,11.326860841423947,48.6
cFlow,2,0.0,0.0,10,1000,0.02,0.3,1000,309,22,516,266,22,1.248859291896224,13.915857605177994,48.4
cFlow,2,1.0,1.0,10,1000,0.02,0.3,1000,309,22,488,261,22,15.035698041785508,15.533980582524272,51.2
cFlow,2,2.0,2.0,10,1000,0.02,0.3,1000,309,22,501,252,22,40.44164679106325,18.446601941747574,49.9
cFlow,2,3.0,3.0,10,1000,0.02,0.3,1000,309,22,496,253,22,75.36565895797685,18.12297734627832,50.4
cFlow,2,4.0,4.0,10,1000,0.02,0.3,1000,309,22,496,253,22,109.51126633305104,18.12297734627832,50.4
cFlow,2,5.0,5.0,10,1000,0.02,0.3,1000,309,22,496,253,22,136.64262083312497,18.12297734627832,50.4
full_reduce,2,,,10,1000,0.03,0.3,1000,308,37,334,233,37,0.0712416670285165,24.350649350649352,66.6
gFlow,2,,,10,1000,0.03,0.3,1000,308,37,525,273,37,0.2384700831025838,11.363636363636363,47.5
ZX-heur,2,,,10,1000,0.03,0.3,1000,308,37,553,291,37,38.66380895790644,5.51948051948052,44.7
cFlow,2,0.0,0.0,10,1000,0.03,0.3,1000,308,37,515,265,37,1.097018500091508,13.96103896103896,48.5
cFlow,2,1.0,1.0,10,1000,0.03,0.3,1000,308,37,511,260,37,15.538944625062868,15.584415584415584,48.9
cFlow,2,2.0,2.0,10,1000,0.03,0.3,1000,308,37,520,258,37,33.62656499980949,16.233766233766232,48.0
cFlow,2,3.0,3.0,10,1000,0.03,0.3,1000,308,37,512,257,37,51.52452854113653,16.558441558441558,48.8
cFlow,2,4.0,4.0,10,1000,0.03,0.3,1000,308,37,512,257,37,62.30268762493506,16.558441558441558,48.8
cFlow,2,5.0,5.0,10,1000,0.03,0.3,1000,308,37,510,257,37,67.73781987489201,16.558441558441558,49.0
full_reduce,2,,,10,1000,0.04,0.3,1000,299,48,371,256,38,0.095508832950145,14.381270903010034,62.9
gFlow,2,,,10,1000,0.04,0.3,1000,299,48,549,272,38,0.2535428749397397,9.03010033444816,45.1
ZX-heur,2,,,10,1000,0.04,0.3,1000,299,48,552,286,38,34.678726790938526,4.3478260869565215,44.8
cFlow,2,0.0,0.0,10,1000,0.04,0.3,1000,299,48,541,267,38,1.018200916936621,10.702341137123746,45.9
cFlow,2,1.0,1.0,10,1000,0.04,0.3,1000,299,48,528,262,38,12.24070049985312,12.37458193979933,47.2
cFlow,2,2.0,2.0,10,1000,0.04,0.3,1000,299,48,515,250,38,30.89609908312559,16.387959866220736,48.5
cFlow,2,3.0,3.0,10,1000,0.04,0.3,1000,299,48,521,246,38,43.58226795797236,17.725752508361204,47.9
cFlow,2,4.0,4.0,10,1000,0.04,0.3,1000,299,48,521,246,38,49.41658466705121,17.725752508361204,47.9
cFlow,2,5.0,5.0,10,1000,0.04,0.3,1000,299,48,520,246,38,52.46053799986839,17.725752508361204,48.0
full_reduce,2,,,10,1000,0.05,0.3,1000,307,48,358,247,38,0.0890241668093949,19.54397394136808,64.2
gFlow,2,,,10,1000,0.05,0.3,1000,307,48,550,272,38,0.26670958311297,11.400651465798045,45.0
ZX-heur,2,,,10,1000,0.05,0.3,1000,307,48,543,293,38,47.71675462485291,4.5602605863192185,45.7
cFlow,2,0.0,0.0,10,1000,0.05,0.3,1000,307,48,545,272,38,1.1299921669997277,11.400651465798045,45.5
cFlow,2,1.0,1.0,10,1000,0.05,0.3,1000,307,48,530,261,38,15.833768292097377,14.98371335504886,47.0
cFlow,2,2.0,2.0,10,1000,0.05,0.3,1000,307,48,522,255,38,35.779519833857194,16.938110749185668,47.8
cFlow,2,3.0,3.0,10,1000,0.05,0.3,1000,307,48,512,248,38,54.56216808315367,19.218241042345277,48.8
cFlow,2,4.0,4.0,10,1000,0.05,0.3,1000,307,48,509,245,38,67.02339862519875,20.19543973941368,49.1
cFlow,2,5.0,5.0,10,1000,0.05,0.3,1000,307,48,509,245,38,69.13760479120538,20.19543973941368,49.1
full_reduce,2,,,10,1000,0.06,0.3,1000,308,62,435,306,54,0.0877284170128405,0.6493506493506493,56.5
gFlow,2,,,10,1000,0.06,0.3,1000,308,62,588,277,54,0.2144832499325275,10.064935064935066,41.2
ZX-heur,2,,,10,1000,0.06,0.3,1000,308,62,580,297,54,42.54318604199216,3.5714285714285716,42.0
cFlow,2,0.0,0.0,10,1000,0.06,0.3,1000,308,62,558,278,54,0.8806317921262234,9.74025974025974,44.2
cFlow,2,1.0,1.0,10,1000,0.06,0.3,1000,308,62,559,266,54,10.091246333904564,13.636363636363637,44.1
cFlow,2,2.0,2.0,10,1000,0.06,0.3,1000,308,62,563,257,54,24.275729458080605,16.558441558441558,43.7
cFlow,2,3.0,3.0,10,1000,0.06,0.3,1000,308,62,556,256,54,37.96188275003806,16.883116883116884,44.4
cFlow,2,4.0,4.0,10,1000,0.06,0.3,1000,308,62,556,256,54,39.41833412507549,16.883116883116884,44.4
cFlow,2,5.0,5.0,10,1000,0.06,0.3,1000,308,62,556,256,54,45.55472695804201,16.883116883116884,44.4
full_reduce,2,,,10,1000,0.07,0.3,1000,285,64,454,308,56,0.1019292080309242,-8.070175438596491,54.6
gFlow,2,,,10,1000,0.07,0.3,1000,285,64,555,267,56,0.2381319999694824,6.315789473684211,44.5
ZX-heur,2,,,10,1000,0.07,0.3,1000,285,64,551,280,56,37.44597470900044,1.7543859649122806,44.9
cFlow,2,0.0,0.0,10,1000,0.07,0.3,1000,285,64,530,262,56,0.926238332875073,8.070175438596491,47.0
cFlow,2,1.0,1.0,10,1000,0.07,0.3,1000,285,64,524,258,56,12.067188000073656,9.473684210526315,47.6
cFlow,2,2.0,2.0,10,1000,0.07,0.3,1000,285,64,505,244,56,30.068929416127503,14.385964912280702,49.5
cFlow,2,3.0,3.0,10,1000,0.07,0.3,1000,285,64,505,244,56,47.48189237504266,14.385964912280702,49.5
cFlow,2,4.0,4.0,10,1000,0.07,0.3,1000,285,64,505,244,56,65.62633391679265,14.385964912280702,49.5
cFlow,2,5.0,5.0,10,1000,0.07,0.3,1000,285,64,504,243,56,68.8575839579571,14.736842105263158,49.6
full_reduce,2,,,10,1000,0.08,0.3,1000,293,91,556,378,67,0.1100988748949021,-29.01023890784983,44.4
gFlow,2,,,10,1000,0.08,0.3,1000,293,91,583,285,67,0.2113805830013007,2.7303754266211606,41.7
ZX-heur,2,,,10,1000,0.08,0.3,1000,293,91,588,303,67,40.84170462493785,-3.4129692832764507,41.2
cFlow,2,0.0,0.0,10,1000,0.08,0.3,1000,293,91,569,287,67,0.8180666668340564,2.04778156996587,43.1
cFlow,2,1.0,1.0,10,1000,0.08,0.3,1000,293,91,560,275,67,9.523000332992524,6.143344709897611,44.0
cFlow,2,2.0,2.0,10,1000,0.08,0.3,1000,293,91,557,269,67,29.2790818749927,8.19112627986348,44.3
cFlow,2,3.0,3.0,10,1000,0.08,0.3,1000,293,91,550,264,67,33.71456700004637,9.897610921501707,45.0
cFlow,2,4.0,4.0,10,1000,0.08,0.3,1000,293,91,550,264,67,38.01086720800959,9.897610921501707,45.0
cFlow,2,5.0,5.0,10,1000,0.08,0.3,1000,293,91,550,264,67,39.6357274169568,9.897610921501707,45.0
full_reduce,2,,,10,1000,0.09,0.3,1000,308,92,583,394,76,0.112577541032806,-27.92207792207792,41.7
gFlow,2,,,10,1000,0.09,0.3,1000,308,92,605,287,76,0.2244101248215884,6.818181818181818,39.5
ZX-heur,2,,,10,1000,0.09,0.3,1000,308,92,604,293,76,46.41491908300668,4.87012987012987,39.6
cFlow,2,0.0,0.0,10,1000,0.09,0.3,1000,308,92,580,286,76,0.8658386250026524,7.142857142857143,42.0
cFlow,2,1.0,1.0,10,1000,0.09,0.3,1000,308,92,566,270,76,11.45737654203549,12.337662337662337,43.4
cFlow,2,2.0,2.0,10,1000,0.09,0.3,1000,308,92,575,268,76,29.783888207981363,12.987012987012987,42.5
cFlow,2,3.0,3.0,10,1000,0.09,0.3,1000,308,92,567,264,76,48.53955766605213,14.285714285714286,43.3
cFlow,2,4.0,4.0,10,1000,0.09,0.3,1000,308,92,563,264,76,45.49021466705017,14.285714285714286,43.7
cFlow,2,5.0,5.0,10,1000,0.09,0.3,1000,308,92,563,264,76,47.47903566597961,14.285714285714286,43.7
full_reduce,2,,,10,1000,0.1,0.3,1000,318,100,605,414,80,0.1220432079862803,-30.18867924528302,39.5
gFlow,2,,,10,1000,0.1,0.3,1000,318,100,623,300,80,0.2174652088433504,5.660377358490566,37.7
ZX-heur,2,,,10,1000,0.1,0.3,1000,318,100,628,310,80,43.94302308303304,2.5157232704402515,37.2
cFlow,2,0.0,0.0,10,1000,0.1,0.3,1000,318,100,616,301,80,1.24786891695112,5.345911949685535,38.4
cFlow,2,1.0,1.0,10,1000,0.1,0.3,1000,318,100,612,297,80,10.13638291717507,6.60377358490566,38.8
cFlow,2,2.0,2.0,10,1000,0.1,0.3,1000,318,100,601,285,80,26.035911915823817,10.377358490566039,39.9
cFlow,2,3.0,3.0,10,1000,0.1,0.3,1000,318,100,595,282,80,35.00842775008641,11.320754716981131,40.5
cFlow,2,4.0,4.0,10,1000,0.1,0.3,1000,318,100,595,282,80,40.90315124997869,11.320754716981131,40.5
cFlow,2,5.0,5.0,10,1000,0.1,0.3,1000,318,100,595,282,80,41.476897541899234,11.320754716981131,40.5
full_reduce,2,,,10,1000,0.11,0.3,1000,305,122,556,380,74,0.1195932500995695,-24.59016393442623,44.4
gFlow,2,,,10,1000,0.11,0.3,1000,305,122,582,288,74,0.2184172910638153,5.573770491803279,41.8
ZX-heur,2,,,10,1000,0.11,0.3,1000,305,122,581,294,74,37.49869812489487,3.6065573770491803,41.9
cFlow,2,0.0,0.0,10,1000,0.11,0.3,1000,305,122,566,286,74,0.8031699999701232,6.229508196721311,43.4
cFlow,2,1.0,1.0,10,1000,0.11,0.3,1000,305,122,569,282,74,10.783412999939172,7.540983606557377,43.1
cFlow,2,2.0,2.0,10,1000,0.11,0.3,1000,305,122,567,272,74,26.38768387492746,10.819672131147541,43.3
cFlow,2,3.0,3.0,10,1000,0.11,0.3,1000,305,122,566,271,74,41.30800962494686,11.147540983606557,43.4
cFlow,2,4.0,4.0,10,1000,0.11,0.3,1000,305,122,566,271,74,49.8798929580953,11.147540983606557,43.4
cFlow,2,5.0,5.0,10,1000,0.11,0.3,1000,305,122,562,269,74,52.35220466693863,11.80327868852459,43.8
full_reduce,2,,,10,1000,0.12,0.3,1000,268,136,588,392,88,0.1012637920212,-46.26865671641791,41.2
gFlow,2,,,10,1000,0.12,0.3,1000,268,136,545,241,88,0.2036902089603245,10.074626865671641,45.5
ZX-heur,2,,,10,1000,0.12,0.3,1000,268,136,550,254,88,34.984171458054334,5.223880597014926,45.0
cFlow,2,0.0,0.0,10,1000,0.12,0.3,1000,268,136,537,240,88,0.7661396251060069,10.447761194029852,46.3
cFlow,2,1.0,1.0,10,1000,0.12,0.3,1000,268,136,531,235,88,8.27030291594565,12.313432835820896,46.9
cFlow,2,2.0,2.0,10,1000,0.12,0.3,1000,268,136,516,218,88,22.149555042153224,18.65671641791045,48.4
cFlow,2,3.0,3.0,10,1000,0.12,0.3,1000,268,136,514,218,88,27.123688667081296,18.65671641791045,48.6
cFlow,2,4.0,4.0,10,1000,0.12,0.3,1000,268,136,514,218,88,30.096025875071064,18.65671641791045,48.6
cFlow,2,5.0,5.0,10,1000,0.12,0.3,1000,268,136,514,218,88,33.902854999993,18.65671641791045,48.6
full_reduce,2,,,10,1000,0.13,0.3,1000,310,122,632,427,88,0.1104673750232905,-37.74193548387097,36.8
gFlow,2,,,10,1000,0.13,0.3,1000,310,122,624,290,88,0.2187127498909831,6.451612903225806,37.6
ZX-heur,2,,,10,1000,0.13,0.3,1000,310,122,615,307,88,52.69653000007384,0.967741935483871,38.5
cFlow,2,0.0,0.0,10,1000,0.13,0.3,1000,310,122,597,289,88,0.9280672499444336,6.774193548387097,40.3
cFlow,2,1.0,1.0,10,1000,0.13,0.3,1000,310,122,599,286,88,9.176847374998031,7.741935483870968,40.1
cFlow,2,2.0,2.0,10,1000,0.13,0.3,1000,310,122,592,281,88,25.36886170785874,9.35483870967742,40.8
cFlow,2,3.0,3.0,10,1000,0.13,0.3,1000,310,122,591,276,88,40.35215816600248,10.96774193548387,40.9
cFlow,2,4.0,4.0,10,1000,0.13,0.3,1000,310,122,594,274,88,90.24809537502006,11.612903225806452,40.6
cFlow,2,5.0,5.0,10,1000,0.13,0.3,1000,310,122,594,274,88,118.98828104091808,11.612903225806452,40.6
full_reduce,2,,,10,1000,0.14,0.3,1000,295,159,689,459,101,0.1205723329912871,-55.59322033898305,31.1
gFlow,2,,,10,1000,0.14,0.3,1000,295,159,593,270,101,0.1959119159728288,8.474576271186441,40.7
ZX-heur,2,,,10,1000,0.14,0.3,1000,295,159,604,292,101,34.66359058395028,1.0169491525423728,39.6
cFlow,2,0.0,0.0,10,1000,0.14,0.3,1000,295,159,567,273,101,0.6937389159575105,7.4576271186440675,43.3
cFlow,2,1.0,1.0,10,1000,0.14,0.3,1000,295,159,571,264,101,9.173317915992811,10.508474576271187,42.9
cFlow,2,2.0,2.0,10,1000,0.14,0.3,1000,295,159,575,261,101,24.44803341687657,11.525423728813559,42.5
cFlow,2,3.0,3.0,10,1000,0.14,0.3,1000,295,159,584,260,101,31.87627766607329,11.864406779661017,41.6
cFlow,2,4.0,4.0,10,1000,0.14,0.3,1000,295,159,580,260,101,40.35146287502721,11.864406779661017,42.0
cFlow,2,5.0,5.0,10,1000,0.14,0.3,1000,295,159,580,260,101,41.68788783298805,11.864406779661017,42.0
full_reduce,2,,,10,1000,0.15,0.3,1000,280,161,582,398,85,0.1063113329000771,-42.142857142857146,41.8
gFlow,2,,,10,1000,0.15,0.3,1000,280,161,568,261,85,0.1976324999704957,6.785714285714286,43.2
ZX-heur,2,,,10,1000,0.15,0.3,1000,280,161,569,263,85,39.48291274998337,6.071428571428571,43.1
cFlow,2,0.0,0.0,10,1000,0.15,0.3,1000,280,161,570,264,85,0.7230372079648077,5.714285714285714,43.0
cFlow,2,1.0,1.0,10,1000,0.15,0.3,1000,280,161,558,260,85,9.964330999879166,7.142857142857143,44.2
cFlow,2,2.0,2.0,10,1000,0.15,0.3,1000,280,161,542,252,85,25.773814417188987,10.0,45.8
cFlow,2,3.0,3.0,10,1000,0.15,0.3,1000,280,161,534,245,85,38.55794708407484,12.5,46.6
cFlow,2,4.0,4.0,10,1000,0.15,0.3,1000,280,161,534,245,85,46.76396916620433,12.5,46.6
cFlow,2,5.0,5.0,10,1000,0.15,0.3,1000,280,161,534,245,85,45.859950624872,12.5,46.6
cFlow,2,2.0,2.0,10,100,0.1,0.3,100,36,7,74,34,5,5.098914416972548,5.555555555555555,26.0
cFlow,2,2.0,2.0,10,200,0.1,0.3,200,54,18,102,43,14,7.554867957951501,20.37037037037037,49.0
cFlow,2,2.0,2.0,10,300,0.1,0.3,300,86,32,181,76,26,6.157236708095297,11.627906976744185,39.666666666666664
cFlow,2,2.0,2.0,10,400,0.1,0.3,400,118,43,218,107,31,10.082355541875586,9.322033898305085,45.5
cFlow,2,2.0,2.0,10,500,0.1,0.3,500,156,37,291,134,33,12.468800083966926,14.102564102564102,41.8
cFlow,2,2.0,2.0,10,600,0.1,0.3,600,200,61,384,185,39,19.07219212478958,7.5,36.0
cFlow,2,2.0,2.0,10,700,0.1,0.3,700,214,72,400,195,52,24.58948958385736,8.878504672897197,42.857142857142854
cFlow,2,2.0,2.0,10,800,0.1,0.3,800,253,76,434,216,44,29.908217458985742,14.624505928853756,45.75
cFlow,2,2.0,2.0,10,900,0.1,0.3,900,285,84,515,244,64,26.918526000110436,14.385964912280702,42.77777777777778
cFlow,2,2.0,2.0,10,1000,0.1,0.3,1000,290,119,551,241,89,26.014777458971366,16.896551724137932,44.9
cFlow,2,2.0,2.0,10,1100,0.1,0.3,1100,312,116,558,265,70,39.31312583293766,15.064102564102564,49.27272727272727
cFlow,2,2.0,2.0,10,1200,0.1,0.3,1200,339,119,665,304,89,24.68716745893471,10.32448377581121,44.583333333333336
cFlow,2,2.0,2.0,10,1300,0.1,0.3,1300,383,120,736,341,86,35.20409124996513,10.966057441253264,43.38461538461539
cFlow,2,2.0,2.0,10,1400,0.1,0.3,1400,456,141,815,369,103,44.15098599996418,19.07894736842105,41.785714285714285
cFlow,2,2.0,2.0,10,1500,0.1,0.3,1500,439,143,788,363,95,45.99963400000706,17.312072892938495,47.46666666666667
cFlow,2,2.0,2.0,10,1600,0.1,0.3,1600,471,155,833,383,105,51.08181704208255,18.683651804670912,47.9375
cFlow,2,2.0,2.0,10,1700,0.1,0.3,1700,468,170,830,380,112,53.043280208949,18.803418803418804,51.1764705882353
cFlow,2,2.0,2.0,10,1800,0.1,0.3,1800,555,159,990,453,121,61.454334208974615,18.37837837837838,45.0
cFlow,2,2.0,2.0,10,1900,0.1,0.3,1900,561,186,1085,482,134,63.77982066688128,14.081996434937611,42.89473684210526
cFlow,2,2.0,2.0,10,2000,0.1,0.3,2000,587,171,1021,477,129,62.98185275006108,18.739352640545146,48.95
full_reduce,3,,,10,1000,0.0,0.3,1000,279,0,122,80,0,0.0465512499213218,71.32616487455198,87.8
gFlow,3,,,10,1000,0.0,0.3,1000,279,0,453,241,0,0.2398234158754348,13.620071684587813,54.7
ZX-heur,3,,,10,1000,0.0,0.3,1000,279,0,477,259,0,43.67312499997206,7.168458781362007,52.3
cFlow,3,0.0,0.0,10,1000,0.0,0.3,1000,279,0,456,239,0,1.1244821669533849,14.336917562724015,54.4
cFlow,3,1.0,1.0,10,1000,0.0,0.3,1000,279,0,444,236,0,12.604521250119433,15.412186379928315,55.6
cFlow,3,2.0,2.0,10,1000,0.0,0.3,1000,279,0,439,227,0,26.223564499989152,18.63799283154122,56.1
cFlow,3,3.0,3.0,10,1000,0.0,0.3,1000,279,0,427,227,0,37.36518008285202,18.63799283154122,57.3
cFlow,3,4.0,4.0,10,1000,0.0,0.3,1000,279,0,427,227,0,39.47292179102078,18.63799283154122,57.3
cFlow,3,5.0,5.0,10,1000,0.0,0.3,1000,279,0,427,227,0,46.32541979197413,18.63799283154122,57.3
full_reduce,3,,,10,1000,0.01,0.3,1000,272,6,168,113,6,0.0541504579596221,58.455882352941174,83.2
